[1, 0.09439694091041398, 0.21154459643174442, -0.31023513689108523, 0.27079822591147995, 0.28910112258745685, 0.2368149279003459, -0.15592946668732913, 0.13669791176948, 0.5463641950837039, -0.07174719733015451, 0.07234318740052248, 0.643720037178213]
[0.09439694091041398, 1, 0.1640454697567444, 0.2885004028036243, -0.054575096084001296, -0.33516699716206527, -0.4110065876142633, 0.29297713348064813, -0.22074618679284602, 0.24898534409523973, -0.5612956886649451, -0.36871042829326417, -0.19201056463400965]
[0.21154459643174442, 0.1640454697567444, 1, 0.44336718655231117, 0.2865866912581743, 0.1289795376540698, 0.11507727901397242, 0.18623044631692118, 0.009651935152086904, 0.2588872592996536, -0.07466688903277302, 0.00391123063027526, 0.2236262636875723]
[-0.31023513689108523, 0.2885004028036243, 0.44336718655231117, 1, -0.0833330885679528, -0.32111331732407106, -0.35136986013839483, 0.36192171855760463, -0.1973268357159549, 0.018731980931230605, -0.27395522270040723, -0.2767685488914356, -0.4405969312821618]
[0.27079822591147995, -0.054575096084001296, 0.2865866912581743, -0.0833330885679528, 1, 0.21440123465343247, 0.19578376985743323, -0.2562940489138299, 0.2364406097775076, 0.1999500062754323, 0.055398195603007364, 0.06600393603204736, 0.3933508493830868]
[0.28910112258745685, -0.33516699716206527, 0.1289795376540698, -0.32111331732407106, 0.21440123465343247, 1, 0.8645635000951151, -0.4499353009352199, 0.612413083780036, -0.055136417742365953, 0.4336813352137756, 0.6999493647911864, 0.4981148796420986]
[0.2368149279003459, -0.4110065876142633, 0.11507727901397242, -0.35136986013839483, 0.19578376985743323, 0.8645635000951151, 1, -0.5378996119051982, 0.6526917686075153, -0.17237939828917948, 0.5434785664899896, 0.7871939018669516, 0.4941931272043735]
[-0.15592946668732913, 0.29297713348064813, 0.18623044631692118, 0.36192171855760463, -0.2562940489138299, -0.4499353009352199, -0.5378996119051982, 1, -0.36584509900799156, 0.13905701286052888, -0.26263963114983346, -0.5032695960789113, -0.31138518831792106]
[0.13669791176948, -0.22074618679284602, 0.009651935152086904, -0.1973268357159549, 0.2364406097775076, 0.612413083780036, 0.6526917686075153, -0.36584509900799156, 1, -0.025249930815701597, 0.2955442527835988, 0.519067095682523, 0.33041670040253696]
[0.5463641950837039, 0.24898534409523973, 0.2588872592996536, 0.018731980931230605, 0.1999500062754323, -0.055136417742365953, -0.17237939828917948, 0.13905701286052888, -0.025249930815701597, 1, -0.5218131932287577, -0.4288149418276315, 0.31610011265608984]
[-0.07174719733015451, -0.5612956886649451, -0.07466688903277302, -0.27395522270040723, 0.055398195603007364, 0.4336813352137756, 0.5434785664899896, -0.26263963114983346, 0.2955442527835988, -0.5218131932287577, 1, 0.5654682931826591, 0.23618344665043695]
[0.07234318740052248, -0.36871042829326417, 0.00391123063027526, -0.2767685488914356, 0.06600393603204736, 0.6999493647911864, 0.7871939018669516, -0.5032695960789113, 0.519067095682523, -0.4288149418276315, 0.5654682931826591, 1, 0.31276107545272347]
[0.643720037178213, -0.19201056463400965, 0.2236262636875723, -0.4405969312821618, 0.3933508493830868, 0.4981148796420986, 0.4941931272043735, -0.31138518831792106, 0.33041670040253696, 0.31610011265608984, 0.23618344665043695, 0.31276107545272347, 1]

